date,time,full_address,formatted_address,lat,lng,gender,race,idot,verbal_warning,citation_issued,num_citations,search,arrested,dawn,sunrise,noon,sunset,dusk
2019-05-25,23:31:00,"5700 S. Woodlawn ave., Chicago, IL","5700 S Woodlawn Ave, Chicago, IL 60637, USA",41.7912895,-87.5968439,Female,African American,Equipment,1,0,0.0,No,0,04:49:03.707785,05:22:28.715753,12:47:15,20:12:39.909979,20:46:11.401004
2019-05-26,12:23:00,"5400 S. Lake Park Ave, Chicago, IL","5400 S Lake Park Ave, Chicago, IL 60615, USA",41.796979,-87.58787500000001,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:48:13.518723,05:21:44.709273,12:47:19,20:13:31.503426,20:47:09.038313
2019-05-26,14:47:00,"5540 S. Hyde Park Blvd, Chicago, IL","5540 S Hyde Park Blvd, Chicago, IL 60637, USA",41.79412,-87.5842565,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:48:13.306632,05:21:44.365998,12:47:18,20:13:30.105946,20:47:07.508338
2019-05-26,21:48:00,"5234 Blackstone, Chicago, IL","5234 S Blackstone Ave, Chicago, IL 60615, USA",41.7998927,-87.5907127,Female,African American,Lane Violation,1,0,0.0,No,0,04:48:13.530889,05:21:44.855145,12:47:20,20:13:32.723571,20:47:10.393502
2019-05-26,01:27:00,"6100 Woodlawn, Chicago, IL","6100 S Cottage Grove Ave, Chicago, IL 60637, USA",41.7837139,-87.6064035,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:48:21.005687,05:21:51.588381,12:47:23,20:13:33.501232,20:47:10.422166
2019-05-27,12:45:00,"5748 S Woodlawn Ave, Chicago, IL","5748 S Woodlawn Ave, Chicago, IL 60637, USA",41.7900326,-87.5967033,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:47:32.544044,05:21:09.220522,12:47:27,20:14:24.038602,20:48:06.905754
2019-05-28,00:38:00,"5300 S. Lake Park, Chicago, IL","5300 S Lake Park Ave, Chicago, IL 60615, USA",41.7999289,-87.5885953,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:46:45.671713,05:20:28.487829,12:47:32,20:15:14.616857,20:49:03.468406
2019-05-28,02:37:00,"5600 S. Woodlawn, Chicago, IL","5600 S Woodlawn Ave, Chicago, IL 60637, USA",41.7930238,-87.59680279999999,Male,African American,Lane Violation,0,1,2.0,No,0,04:46:49.255388,05:20:31.749284,12:47:34,20:15:15.286766,20:49:03.813039
2019-05-28,09:42:00,"5300 S Ingleside, Chicago, IL","5300 S Ingleside Ave, Chicago, IL 60615, USA",41.7993622,-87.6028358,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:46:49.220334,05:20:32.010211,12:47:36,20:15:17.929771,20:49:06.754824
2019-05-29,16:00:00,"5548 S Woodlawn, Chicago, IL","5548 S Woodlawn Ave, Chicago, IL 60637, USA",41.7937067,-87.5969365,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:46:08.607051,05:19:56.676096,12:47:42,20:16:05.031715,20:49:58.964658
2019-05-29,19:45:00,"5100 Kimbark, Chicago, IL","5100 S Kimbark Ave, Chicago, IL 60615, USA",41.802037,-87.59549799999999,Male,African American,Lane Violation,1,0,0.0,No,0,04:46:06.296029,05:19:54.757283,12:47:42,20:16:06.269992,20:50:00.598742
2019-05-29,20:27:00,"5100 Dorchester, Chicago, IL","5100 S Dorchester Ave, Chicago, IL 60615, USA",41.8020492,-87.592134,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:46:05.486159,05:19:53.947936,12:47:41,20:16:05.464494,20:49:59.793774
2019-05-29,20:30:00,"1231 E 53rd, Chicago, IL","1231 E 53rd St, Chicago, IL 60615, USA",41.7992487,-87.5955307,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:46:06.961990,05:19:55.291931,12:47:42,20:16:05.747692,20:49:59.943925
2019-05-30,23:07:00,"6000 Woodlawn, Chicago, IL","Jackson Bark, 6000 S Lake Shore Dr, Chicago, IL 60637, USA",41.7864979,-87.5783354,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:45:27.466246,05:19:20.590735,12:47:45,20:16:47.639697,20:50:46.447203
2019-05-30,23:21:00,"5100 Woodlawn, Chicago, IL","5100-5120 S Ellis Ave, Chicago, IL 60615, USA",41.8020249,-87.60165060000001,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:45:29.363763,05:19:23.225525,12:47:51,20:16:56.215249,20:50:55.766550
2019-05-31,08:39:00,"6300 S. Maryland, Chicago, IL","6300 S Maryland Ave, Chicago, IL 60637, USA",41.7804132,-87.6046652,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:59.014365,05:18:57.088456,12:48:00,20:17:40.059674,20:51:43.627509
2019-05-31,11:52:00,"5600 S. Ellis, Chicago, IL","5600 S Ellis Ave, Chicago, IL 60637, USA",41.7932043,-87.6013431,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:44:55.148450,05:18:53.834092,12:47:59,20:17:41.733584,20:51:45.918200
2019-05-31,12:06:00,"950 E. Midway, Chicago, IL","Chicago Midway International Airport (MDW), 5700 S Cicero Ave, Chicago, IL 60638, USA",41.78677589999999,-87.7521884,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:45:32.879158,05:19:31.259521,12:48:35,20:18:16.713684,20:52:20.590308
2019-05-31,16:02:00,"5400 S. Hyde Park, Chicago, IL","5400 S Hyde Park Blvd, Chicago, IL 60615, USA",41.7976533,-87.5842236,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:49.973595,05:18:48.871853,12:47:55,20:17:38.482650,20:51:42.881712
2019-05-31,16:39:00,"5330 S. Lake Park, Chicago, IL","5330 S Lake Park Ave, Chicago, IL 60615, USA",41.7980836,-87.58747129999999,Female,Caucasian,License Plate/Registration,0,1,2.0,No,0,04:44:50.649434,05:18:49.568330,12:47:56,20:17:39.345701,20:51:43.765575
2019-05-31,20:59:00,"5000 S Cottage Grove, Chicago, IL","5000 S Cottage Grove Ave, Chicago, IL 60615, USA",41.8040621,-87.606444,Male,African American,Lane Violation,1,0,0.0,No,0,04:44:53.765707,05:18:52.971036,12:48:00,20:17:45.057462,20:51:49.766205
2019-05-31,21:02:00,"5700 S Harper, Chicago, IL","5700 S Harper Ave, Chicago, IL 60637, USA",41.79139809999999,-87.5891819,Male,Caucasian,Lane Violation,1,0,0.0,No,0,04:44:52.664413,05:18:51.263483,12:47:56,20:17:38.464233,20:51:42.561546
2019-05-31,21:17:00,"5626 S Blackstone, Chicago, IL","5626 S Blackstone Ave, Chicago, IL 60637, USA",41.7925298,-87.590722,Female,African American,Lane Violation,1,0,0.0,No,0,04:44:52.762298,05:18:51.415523,12:47:57,20:17:39.052779,20:51:43.204708
2019-05-31,21:46:00,"6300 S Kimbark, Chicago, IL","6300 S Kimbark Ave, Chicago, IL 60637, USA",41.7805191,-87.5946307,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:56.581664,05:18:54.660672,12:47:57,20:17:37.670553,20:51:41.243354
2019-05-31,23:38:00,"6400 S Kimbark, Chicago, IL","6400 S Kimbark Ave, Chicago, IL 60637, USA",41.7783895,-87.5952606,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:57.243560,05:18:55.220807,12:47:58,20:17:37.410418,20:51:40.880588
2019-05-31,23:53:00,"5400 S Lake Park, Chicago, IL","5400 S Lake Park Ave, Chicago, IL 60615, USA",41.796979,-87.58787500000001,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:51.011433,05:18:49.877477,12:47:56,20:17:39.229112,20:51:43.595682
2019-06-01,13:37:00,"5500 S. Kenwood, Chicago, IL","5500 S Kenwood Ave, Chicago, IL 60637, USA",41.795061,-87.5933038,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:18.704237,05:18:22.557654,12:48:06,20:18:26.231347,20:52:35.388742
2019-06-01,13:57:00,"5100 S. Woodlawn, Chicago, IL","5100 S Woodlawn Ave, Chicago, IL 60615, USA",41.802122,-87.59698999999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:17.880026,05:18:22.074017,12:48:07,20:18:28.492139,20:52:37.992906
2019-06-01,18:44:00,"5300 S. Greenwood, Chicago, IL","5300 S Greenwood Ave, Chicago, IL 60615, USA",41.799161,-87.600174,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:44:19.360438,05:18:23.411654,12:48:08,20:18:28.679788,20:52:38.036605
2019-06-01,19:34:00,"5200 S. Ellis, Chicago, IL","5200 S Ellis Ave, Chicago, IL 60615, USA",41.8003971,-87.6013993,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:44:19.355281,05:18:23.466132,12:48:08,20:18:29.214845,20:52:38.631786
2019-06-01,19:34:00,"5200 S. Ellis, Chicago, IL","5200 S Ellis Ave, Chicago, IL 60615, USA",41.8003971,-87.6013993,Male,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:44:19.355281,05:18:23.466132,12:48:08,20:18:29.214845,20:52:38.631786
2019-06-01,21:20:00,"5200 S. Ellis, Chicago, IL","5200 S Ellis Ave, Chicago, IL 60615, USA",41.8003971,-87.6013993,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:44:19.355281,05:18:23.466132,12:48:08,20:18:29.214845,20:52:38.631786
2019-06-01,21:20:00,"5200 S. Ellis, Chicago, IL","5200 S Ellis Ave, Chicago, IL 60615, USA",41.8003971,-87.6013993,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:44:19.355281,05:18:23.466132,12:48:08,20:18:29.214845,20:52:38.631786
2019-06-01,23:33:00,"E/B Midway & Woodlawn, Chicago, IL","Midway Dr and University Ave (EB), Waterloo, IA 50701, USA",42.505405,-92.40590499999999,Male,African American,Lane Violation,1,0,0.0,No,0,05:00:38.620762,05:35:17.719941,13:07:21,20:40:02.131110,21:14:46.824983
2019-06-02,11:06:00,"1100 E. Midway Plaisance, Chicago, IL","1100 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:43:50.268060,05:17:58.610242,12:48:16,20:19:10.699761,20:53:24.138129
2019-06-02,11:55:00,"5600 S. Stony Island, Chicago, IL","5600 S Stony Island Ave, Chicago, IL 60637, USA",41.793392,-87.586911,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:43:45.704349,05:17:54.382229,12:48:13,20:19:09.176608,20:53:22.953329
2019-06-02,15:26:00,"1400 E. 55th St, Chicago, IL","1400 E 55th St, Chicago, IL 60637, USA",41.795602,-87.5921032,Male,African American,Traffic Sign/Signal,0,1,2.0,No,0,04:43:46.411300,05:17:55.196589,12:48:15,20:19:10.857047,20:53:24.742020
2019-06-03,19:34:00,"Midway at Dorchester, Chicago, IL","Midway Plaisance Park, 1130 Midway Plaisance, Chicago, IL 60637, USA",41.7868907,-87.593919,Female,Asian,Lane Violation,1,0,0.0,No,0,04:43:19.328708,05:17:32.411313,12:48:25,20:19:53.074599,20:54:11.040598
2019-06-03,19:56:00,"5300 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Male,African American,Traffic Sign/Signal,1,0,0.0,Yes,0,04:43:12.150948,05:17:29.714671,12:48:40,20:20:26.445648,20:54:48.926541
2019-06-03,21:16:00,"5100 Drexel, Chicago, IL","5100 S Drexel Blvd, Chicago, IL 60615, USA",41.8022824,-87.6041743,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:43:18.009904,05:17:31.845563,12:48:27,20:19:58.578609,20:54:17.303329
2019-06-03,22:25:00,"5100 Kenwood, Chicago, IL","5100 S Kenwood Ave, Chicago, IL 60615, USA",41.80237959999999,-87.5934692,Male,African American,Equipment,1,0,0.0,No,0,04:43:15.417655,05:17:29.257933,12:48:25,20:19:56.027325,20:54:14.756707
2019-06-03,23:50:00,"5400 Ellis, Chicago, IL","5400 S Ellis Ave, Chicago, IL 60615, USA",41.797802,-87.601569,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:43:18.485223,05:17:32.101588,12:48:27,20:19:57.067483,20:54:15.571260
2019-06-03,23:56:00,"Cottage & Payne, Chicago, IL","119 Harrison St, Sedan, KS 67361, USA",37.1249633,-96.1831221,Male,African American,Equipment,1,0,0.0,No,0,05:34:58.777739,06:05:58.194381,13:22:46,20:40:06.517342,21:11:09.469604
2019-06-04,19:56:00,"5600 Dorchester, Chicago, IL","5600 S Dorchester Ave, Chicago, IL 60637, USA",41.7931932,-87.5919814,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:49.899381,05:17:07.821350,12:48:34,20:20:36.004329,20:54:58.590615
2019-06-04,20:21:00,"5300 Kenwood, Chicago, IL","5300 S Drexel Blvd, Chicago, IL 60615, USA",41.7984198,-87.6040627,Male,African American,Lane Violation,1,0,0.0,No,0,04:42:51.505778,05:17:09.685340,12:48:37,20:20:39.944928,20:55:02.790647
2019-06-04,20:21:00,"5300 Kenwood, Chicago, IL","5300 S Drexel Blvd, Chicago, IL 60615, USA",41.7984198,-87.6040627,Male,African American,Lane Violation,1,0,0.0,No,0,04:42:51.505778,05:17:09.685340,12:48:37,20:20:39.944928,20:55:02.790647
2019-06-04,20:53:00,"5300 Kenwood, Chicago, IL","5300 S Drexel Blvd, Chicago, IL 60615, USA",41.7984198,-87.6040627,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:51.505778,05:17:09.685340,12:48:37,20:20:39.944928,20:55:02.790647
2019-06-04,20:53:00,"5300 Kenwood, Chicago, IL","5300 S Drexel Blvd, Chicago, IL 60615, USA",41.7984198,-87.6040627,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:51.505778,05:17:09.685340,12:48:37,20:20:39.944928,20:55:02.790647
2019-06-04,23:15:00,"5400 University, Chicago, IL","S University Ave, Chicago, IL, USA",41.764219,-87.5970055,Male,Asian,Traffic Sign/Signal,1,0,0.0,No,0,04:42:58.262888,05:17:14.759589,12:48:35,20:20:31.450747,20:54:52.601541
2019-06-04,21:28:00,"5358 Blackstone, Chicago, IL","5358 S Blackstone Ave, Chicago, IL 60615, USA",41.79835569999999,-87.5907668,Male,African American,Equipment,0,1,2.0,Yes,0,04:42:48.331584,05:17:06.507824,12:48:34,20:20:36.739629,20:54:59.582012
2019-06-05,22:00:00,"5330 S Hyde Park Blvd, Chicago, IL","5330 S Hyde Park Blvd, Chicago, IL 60615, USA",41.798505,-87.584413,Male,Caucasian,Lane Violation,1,0,0.0,No,0,04:42:21.596306,05:16:44.112832,12:48:43,20:21:16.006874,20:55:42.959999
2019-06-06,18:03:00,"5700 S. Woodlawn, Chicago, IL","5700 S Woodlawn Ave, Chicago, IL 60637, USA",41.7912895,-87.5968439,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:03.478620,05:16:29.760059,12:48:56,20:21:56.865569,20:56:27.343840
2019-06-06,21:48:00,"4900 S. Greenwood, Chicago, IL","4900 S Greenwood Ave, Chicago, IL 60615, USA",41.8057977,-87.5996014,Female,African American,Equipment,1,0,0.0,No,0,04:42:00.507315,05:16:27.512674,12:48:57,20:22:00.448921,20:56:31.655764
2019-06-06,22:26:00,"1330 E. 53rd Street, Chicago, IL","1330 E 53rd St, Chicago, IL 60615, USA",41.799643,-87.5935648,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:00.600362,05:16:27.298466,12:48:55,20:21:57.760032,20:56:28.657649
2019-06-07,10:29:00,"Midway/Greenwood, Chicago, IL","Chicago Midway International Airport (MDW), 5700 S Cicero Ave, Chicago, IL 60638, USA",41.78677589999999,-87.7521884,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:42:21.272515,05:16:51.235435,12:49:44,20:23:11.090445,20:57:45.003865
2019-06-07,19:59:00,"4900 Greenwood, Chicago, IL","4900 S Greenwood Ave, Chicago, IL 60615, USA",41.8057977,-87.5996014,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:39.869816,05:16:10.785618,12:49:08,20:22:38.304476,20:57:13.176650
2019-06-07,23:18:00,"6000 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Male,African American,Traffic Sign/Signal,0,1,3.0,Yes,0,04:41:35.518100,05:16:10.081225,12:49:22,20:23:06.922979,20:57:45.464506
2019-06-08,21:24:00,"5300 Ellis, Chicago, IL","5300 S Ellis Ave, Chicago, IL 60615, USA",41.7993748,-87.60131299999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:23.560642,05:15:57.838458,12:49:19,20:23:13.742683,20:57:51.722728
2019-06-08,21:59:00,"5600 Lake Park, Chicago, IL","5600 S Lake Park Ave, Chicago, IL 60637, USA",41.7933635,-87.58798150000001,Male,African American,Lane Violation,1,0,0.0,No,0,04:41:21.883622,05:15:55.858003,12:49:16,20:23:09.318765,20:57:46.993673
2019-06-08,23:02:00,"5500 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:17.073760,05:15:55.343207,12:49:33,20:23:43.331440,20:58:25.325639
2019-06-08,23:02:00,"5500 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:17.073760,05:15:55.343207,12:49:33,20:23:43.331440,20:58:25.325639
2019-06-08,23:33:00,"5500 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Male,African American,Lane Violation,1,0,0.0,No,0,04:41:17.073760,05:15:55.343207,12:49:33,20:23:43.331440,20:58:25.325639
2019-06-08,23:33:00,"5500 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Male,African American,Lane Violation,1,0,0.0,No,0,04:41:17.073760,05:15:55.343207,12:49:33,20:23:43.331440,20:58:25.325639
2019-06-08,23:59:00,"5500 Ingleside ave., Chicago, IL","5500 S Ingleside Ave, Chicago, IL 60615, USA",41.7956411,-87.6030093,Male,African American,Traffic Sign/Signal,1,0,0.0,Yes,0,04:41:24.912997,05:15:59.002428,12:49:20,20:23:13.390282,20:57:51.180877
2019-06-09,21:28:00,"5500 S Ellis, Chicago, IL","5500 S Ellis Ave, Chicago, IL 60637, USA",41.794766,-87.60163899999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:41:08.772828,05:15:46.269849,12:49:31,20:23:47.644997,20:58:28.584002
2019-06-10,00:27:00,"5700 S Ellis, Chicago, IL","5700 S Ellis Ave, Chicago, IL 60637, USA",41.7913737,-87.60130180000002,Male,African American,Lane Violation,1,0,0.0,No,0,04:40:55.830921,05:15:36.368469,12:49:42,20:24:20.028265,20:59:03.741611
2019-06-10,08:00:00,"6000 S Woodlawn, Chicago, IL","6000 S Woodlawn Ave, Chicago, IL 60637, USA",41.7859971,-87.596333,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:56.012410,05:15:36.276095,12:49:41,20:24:17.731904,20:59:01.170070
2019-06-10,08:50:00,"4900 S Cottage, Chicago, IL","S Cottage Grove Ave, Chicago, IL, USA",41.7505052,-87.60529199999999,Male,African American,Lane Violation,1,0,0.0,No,0,04:41:07.222650,05:15:45.681714,12:49:43,20:24:12.604783,20:58:54.229621
2019-06-10,12:54:00,"6300 S Dorchester, Chicago, IL","6300 S Dorchester Ave, Chicago, IL 60637, USA",41.7805546,-87.5915096,Male,African American,Moving Violation - Other,0,1,4.0,No,0,04:40:56.245283,05:15:36.231866,12:49:40,20:24:15.457158,20:58:58.616889
2019-06-10,19:43:00,"1542 E 54th Place, Chicago, IL","1542 E 54th Pl, Chicago, IL 60615, USA",41.7965943,-87.5882606,Male,Caucasian,Lane Violation,1,0,0.0,No,0,04:40:51.367198,05:15:32.170619,12:49:39,20:24:17.968811,20:59:01.949323
2019-06-11,09:22:00,"6200 S. Cottage, Chicago, IL","S Cottage Grove Ave, Chicago, IL, USA",41.7505052,-87.60529199999999,Female,African American,Lane Violation,1,0,0.0,No,0,04:40:55.851441,05:15:37.268962,12:49:55,20:24:44.089725,20:59:28.402581
2019-06-11,11:27:00,"5211 S. University, Chicago, IL","5211 S University Ave, Chicago, IL 60615, USA",41.800518,-87.59774940000001,Female,Caucasian,Traffic Sign/Signal,1,0,0.0,No,0,04:40:41.215961,05:15:25.189130,12:49:53,20:24:52.577448,20:59:39.457208
2019-06-11,12:02:00,"6300 S. Woodlawn, Chicago, IL","6300 S Woodlawn Ave, Chicago, IL 60637, USA",41.7802796,-87.5964954,Female,African American,Lane Violation,1,0,0.0,No,0,04:40:46.108596,05:15:29.046363,12:49:53,20:24:48.106538,20:59:33.946336
2019-06-11,12:14:00,"5300 S. Hyde Park, Chicago, IL","5300 S Hyde Park Blvd, Chicago, IL 60615, USA",41.7992939,-87.5844443,Male,Caucasian,Lane Violation,1,0,0.0,No,0,04:40:38.337381,05:15:22.247774,12:49:50,20:24:49.130789,20:59:35.947508
2019-06-11,13:29:00,"1400 E. Midway, Chicago, IL","Chicago Midway International Airport (MDW), 5700 S Cicero Ave, Chicago, IL 60638, USA",41.78677589999999,-87.7521884,Female,Asian,Traffic Sign/Signal,1,0,0.0,No,0,04:41:21.803932,05:16:05.075102,12:50:31,20:25:26.824243,21:00:12.998787
2019-06-11,14:28:00,"5314 S. Cornell, Chicago, IL","5314 S Cornell Ave, Chicago, IL 60615, USA",41.7994774,-87.5860149,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:38.667171,05:15:22.586971,12:49:51,20:24:49.545688,20:59:36.371853
2019-06-11,17:32:00,"4900 S Cornell, Chicago, IL","4900 S Cornell Ave, Chicago, IL 60615, USA",41.80569029999999,-87.58683979999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:37.269882,05:15:21.507838,12:49:51,20:24:51.024412,20:59:38.170136
2019-06-11,23:30:00,"E/B Midway & Dorchester, Chicago, IL","Midway Dr and University Ave (EB), Waterloo, IA 50701, USA",42.505405,-92.40590499999999,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:56:51.058454,05:32:12.170935,13:09:07,20:46:34.236317,21:21:58.417603
2019-06-12,20:23:00,"5049 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Male,African American,Equipment,1,0,0.0,No,0,04:40:26.410630,05:15:17.109111,12:50:20,20:25:52.895305,21:00:46.239320
2019-06-12,20:23:00,"5049 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Male,African American,Equipment,1,0,0.0,No,0,04:40:26.410630,05:15:17.109111,12:50:20,20:25:52.895305,21:00:46.239320
2019-06-12,21:45:00,"5500 Greenwood, Chicago, IL","5500 S Greenwood Ave, Chicago, IL 60637, USA",41.794837,-87.5998068,Female,Asian,Traffic Sign/Signal,1,0,0.0,No,0,04:40:34.059799,05:15:20.459511,12:50:06,20:25:21.742874,21:00:10.771025
2019-06-12,21:45:00,"5500 Greenwood, Chicago, IL","5500 S Greenwood Ave, Chicago, IL 60637, USA",41.794837,-87.5998068,Female,Asian,Traffic Sign/Signal,1,0,0.0,No,0,04:40:34.059799,05:15:20.459511,12:50:06,20:25:21.742874,21:00:10.771025
2019-06-12,21:54:00,"5400 Kimbark, Chicago, IL","5400 S Kimbark Ave, Chicago, IL 60615, USA",41.7978792,-87.5952884,Male,Caucasian,Lane Violation,1,0,0.0,No,0,04:40:32.191586,05:15:18.747603,12:50:05,20:25:21.287240,21:00:10.472323
2019-06-12,22:14:00,"800 Midway Plaisance, Chicago, IL","800 Midway Plaisance, Chicago, IL 60637, USA",41.7864747,-87.5989062,Male,African American,Speed,1,0,0.0,No,0,04:40:35.997862,05:15:21.968019,12:50:06,20:25:19.797661,21:00:08.394549
2019-06-12,22:23:00,"5700 Dorchester, Chicago, IL","5700 S Dorchester Ave, Chicago, IL 60637, USA",41.79128499999999,-87.59196899999999,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:33.094022,05:15:19.311187,12:50:04,20:25:19.126689,21:00:07.971573
2019-06-12,22:34:00,"5500 Drexel, Chicago, IL","5500 S Drexel Ave, Chicago, IL 60615, USA",41.7953593,-87.6038059,Female,Hispanic,Lane Violation,1,0,0.0,No,0,04:40:34.884919,05:15:21.311498,12:50:07,20:25:22.810990,21:00:11.866112
2019-06-12,22:38:00,"5500 Greenwood, Chicago, IL","5500 S Greenwood Ave, Chicago, IL 60637, USA",41.794837,-87.5998068,Female,Caucasian,Equipment,1,0,0.0,No,0,04:40:34.059799,05:15:20.459511,12:50:06,20:25:21.742874,21:00:10.771025
2019-06-12,22:38:00,"5500 Greenwood, Chicago, IL","5500 S Greenwood Ave, Chicago, IL 60637, USA",41.794837,-87.5998068,Female,Caucasian,Equipment,1,0,0.0,No,0,04:40:34.059799,05:15:20.459511,12:50:06,20:25:21.742874,21:00:10.771025
2019-06-12,23:07:00,"5500 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Female,African American,Lane Violation,1,0,0.0,No,0,04:40:26.410630,05:15:17.109111,12:50:20,20:25:52.895305,21:00:46.239320
2019-06-12,23:07:00,"5500 Cottage, Chicago, IL","W Cottage Pl, Chicago, IL 60607, USA",41.8782188,-87.657629,Female,African American,Lane Violation,1,0,0.0,No,0,04:40:26.410630,05:15:17.109111,12:50:20,20:25:52.895305,21:00:46.239320
2019-06-13,00:57:00,"5400 Ellis, Chicago, IL","5400 S Ellis Ave, Chicago, IL 60615, USA",41.797802,-87.601569,Female,African American,Lane Violation,1,0,0.0,No,0,04:40:26.918093,05:15:15.931356,12:50:19,20:25:50.908528,21:00:42.268860
2019-06-14,09:52:00,"5500 S. Woodlawn, Chicago, IL","5500 S Woodlawn Ave, Chicago, IL 60637, USA",41.7948135,-87.5975445,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:22.234337,05:15:13.292197,12:50:30,20:26:15.699635,21:01:08.817577
2019-06-14,14:14:00,"5400 S. Hyde Park, Chicago, IL","5400 S Hyde Park Blvd, Chicago, IL 60615, USA",41.7976533,-87.5842236,Female,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:18.300930,05:15:09.505659,12:50:27,20:26:13.092402,21:01:06.357682
2019-06-14,14:37:00,"6300 S. Greenwood, Chicago, IL","6300 S Greenwood Ave, Chicago, IL 60637, USA",41.780249,-87.599576,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:26.497726,05:15:16.802467,12:50:31,20:26:13.158686,21:01:05.521165
2019-06-14,16:32:00,"6100 S. Cottage Grove, Chicago, IL","6100 S Cottage Grove Ave, Chicago, IL 60637, USA",41.783893,-87.6063841,Male,African American,Lane Violation,0,0,2.0,No,0,04:40:27.187138,05:15:17.680269,12:50:33,20:26:15.550714,21:01:08.102164
2019-06-14,16:33:00,"5481 S. Drexel, Chicago, IL","5481 S Drexel Ave, Chicago, IL 60615, USA",41.7954726,-87.6034028,Male,African American,Traffic Sign/Signal,1,0,0.0,No,0,04:40:23.469343,05:15:14.561338,12:50:32,20:26:17.243140,21:01:10.395319
2019-06-14,17:44:00,"5600 S. Harper, Chicago, IL","5600 S Harper Ave, Chicago, IL 60637, USA",41.7933411,-87.5890057,Female,Hispanic,Lane Violation,1,0,0.0,No,0,04:40:20.566939,05:15:11.548573,12:50:28,20:26:13.343459,21:01:06.384946
